main | t (second),main | E1 (J_per_m2),main | g (m_per_s2),main | M1 (Js2_per_m2),main | omega (radian_per_s),main | q1 (metre),main | q1' (metre/second),main | r0 (metre),main | R1 (Js_per_m2),main | theta (radian),main | theta' (radian/second),main | v1 (m_per_s),main | v1' (m_per_s/second),main | v2 (m_per_s),main | v2' (m_per_s/second)
91.74,200,9.81,100,-0.4797,4.51934,-4.73365,1,0.1,-0.224459,-0.4797,-4.73365,1.80004,-2.64763,-0.0872286
91.75,200,9.81,100,-0.483969,4.47209,-4.71517,1,0.1,-0.229278,-0.483969,-4.71517,1.89552,-2.64833,-0.0524393
91.76,200,9.81,100,-0.488231,4.42504,-4.69574,1,0.1,-0.234139,-0.488231,-4.69574,1.99012,-2.64867,-0.0166361
91.77,200,9.81,100,-0.492482,4.37818,-4.67537,1,0.1,-0.239042,-0.492482,-4.67537,2.08378,-2.64865,0.0202003
91.78,200,9.81,100,-0.496717,4.33153,-4.65407,1,0.1,-0.243988,-0.496717,-4.65407,2.17648,-2.64826,0.0580896
91.79,200,9.81,100,-0.500934,4.2851,-4.63185,1,0.1,-0.248977,-0.500934,-4.63185,2.26816,-2.64749,0.0970513
91.8,200,9.81,100,-0.505129,4.2389,-4.60871,1,0.1,-0.254007,-0.505129,-4.60871,2.35878,-2.64632,0.137104
91.81,200,9.81,100,-0.509297,4.19293,-4.58468,1,0.1,-0.259079,-0.509297,-4.58468,2.44829,-2.64474,0.178266
91.82,200,9.81,100,-0.513434,4.14721,-4.55975,1,0.1,-0.264193,-0.513434,-4.55975,2.53665,-2.64275,0.220555
91.83,200,9.81,100,-0.517535,4.10174,-4.53395,1,0.1,-0.269348,-0.517535,-4.53395,2.62382,-2.64033,0.263989
91.84,200,9.81,100,-0.521596,4.05653,-4.50728,1,0.1,-0.274543,-0.521596,-4.50728,2.70974,-2.63747,0.308584
91.85,200,9.81,100,-0.525612,4.0116,-4.47976,1,0.1,-0.279779,-0.525612,-4.47976,2.79438,-2.63415,0.354356
91.86,200,9.81,100,-0.529577,3.96694,-4.45139,1,0.1,-0.285055,-0.529577,-4.45139,2.87769,-2.63038,0.401319
91.87,200,9.81,100,-0.533486,3.92257,-4.42221,1,0.1,-0.290371,-0.533486,-4.42221,2.95961,-2.62612,0.449489
91.88,200,9.81,100,-0.537334,3.8785,-4.39221,1,0.1,-0.295725,-0.537334,-4.39221,3.04011,-2.62138,0.498878
91.89,200,9.81,100,-0.541114,3.83473,-4.36141,1,0.1,-0.301117,-0.541114,-4.36141,3.11914,-2.61614,0.549499
91.9,200,9.81,100,-0.544822,3.79127,-4.32983,1,0.1,-0.306547,-0.544822,-4.32983,3.19665,-2.61039,0.601362
91.91,200,9.81,100,-0.548449,3.74814,-4.29748,1,0.1,-0.312013,-0.548449,-4.29748,3.2726,-2.60411,0.654477
91.92,200,9.81,100,-0.551991,3.70533,-4.26438,1,0.1,-0.317515,-0.551991,-4.26438,3.34693,-2.5973,0.708853
91.93,200,9.81,100,-0.555439,3.66285,-4.23055,1,0.1,-0.323053,-0.555439,-4.23055,3.41962,-2.58993,0.764498
91.94,200,9.81,100,-0.558788,3.62072,-4.196,1,0.1,-0.328624,-0.558788,-4.196,3.4906,-2.582,0.821416
91.95,200,9.81,100,-0.56203,3.57893,-4.16074,1,0.1,-0.334228,-0.56203,-4.16074,3.55983,-2.5735,0.879611
91.96,200,9.81,100,-0.565158,3.5375,-4.1248,1,0.1,-0.339864,-0.565158,-4.1248,3.62728,-2.56441,0.939086
91.97,200,9.81,100,-0.568163,3.49644,-4.0882,1,0.1,-0.345531,-0.568163,-4.0882,3.69289,-2.55471,0.999842
91.98,200,9.81,100,-0.57104,3.45574,-4.05095,1,0.1,-0.351227,-0.57104,-4.05095,3.75663,-2.5444,1.06188
91.99,200,9.81,100,-0.573778,3.41542,-4.01308,1,0.1,-0.356951,-0.573778,-4.01308,3.81846,-2.53347,1.12519
92,200,9.81,100,-0.57637,3.37548,-3.97459,1,0.1,-0.362702,-0.57637,-3.97459,3.87833,-2.5219,1.18977
92.01,200,9.81,100,-0.578808,3.33593,-3.93552,1,0.1,-0.368478,-0.578808,-3.93552,3.93621,-2.50967,1.25562
92.02,200,9.81,100,-0.581083,3.29677,-3.89587,1,0.1,-0.374278,-0.581083,-3.89587,3.99206,-2.49678,1.32271
92.03,200,9.81,100,-0.583186,3.25802,-3.85568,1,0.1,-0.380099,-0.583186,-3.85568,4.04584,-2.48321,1.39106
92.04,200,9.81,100,-0.585108,3.21966,-3.81496,1,0.1,-0.385941,-0.585108,-3.81496,4.09752,-2.46896,1.46062
92.05,200,9.81,100,-0.586839,3.18172,-3.77374,1,0.1,-0.391801,-0.586839,-3.77374,4.14707,-2.454,1.5314
92.06,200,9.81,100,-0.588372,3.14419,-3.73203,1,0.1,-0.397677,-0.588372,-3.73203,4.19445,-2.43832,1.60337
92.07,200,9.81,100,-0.589696,3.10708,-3.68985,1,0.1,-0.403567,-0.589696,-3.68985,4.23965,-2.42193,1.67651
92.08,200,9.81,100,-0.590801,3.07039,-3.64724,1,0.1,-0.40947,-0.590801,-3.64724,4.28264,-2.40479,1.7508
92.09,200,9.81,100,-0.591677,3.03414,-3.60421,1,0.1,-0.415383,-0.591677,-3.60421,4.32339,-2.38691,1.8262
92.1,200,9.81,100,-0.592316,2.99831,-3.56078,1,0.1,-0.421303,-0.592316,-3.56078,4.36188,-2.36826,1.90269
92.11,200,9.81,100,-0.592707,2.96292,-3.51698,1,0.1,-0.427228,-0.592707,-3.51698,4.39811,-2.34885,1.98023
92.12,200,9.81,100,-0.592839,2.92797,-3.47282,1,0.1,-0.433156,-0.592839,-3.47282,4.43205,-2.32866,2.0588
92.13,200,9.81,100,-0.592704,2.89347,-3.42834,1,0.1,-0.439084,-0.592704,-3.42834,4.4637,-2.30767,2.13834
92.14,200,9.81,100,-0.59229,2.85941,-3.38356,1,0.1,-0.445009,-0.59229,-3.38356,4.49305,-2.28589,2.21883
92.15,200,9.81,100,-0.591587,2.8258,-3.33849,1,0.1,-0.450929,-0.591587,-3.33849,4.5201,-2.26329,2.30021
92.16,200,9.81,100,-0.590586,2.79264,-3.29316,1,0.1,-0.45684,-0.590586,-3.29316,4.54485,-2.23988,2.38244
92.17,200,9.81,100,-0.589277,2.75993,-3.2476,1,0.1,-0.46274,-0.589277,-3.2476,4.56731,-2.21564,2.46546
92.18,200,9.81,100,-0.587648,2.72769,-3.20182,1,0.1,-0.468625,-0.587648,-3.20182,4.5875,-2.19057,2.54924
92.19,200,9.81,100,-0.585691,2.6959,-3.15586,1,0.1,-0.474492,-0.585691,-3.15586,4.60542,-2.16465,2.6337
92.2,200,9.81,100,-0.583395,2.66457,-3.10972,1,0.1,-0.480337,-0.583395,-3.10972,4.6211,-2.13789,2.71879
92.21,200,9.81,100,-0.580751,2.6337,-3.06344,1,0.1,-0.486158,-0.580751,-3.06344,4.63456,-2.11028,2.80446
92.22,200,9.81,100,-0.577748,2.6033,-3.01704,1,0.1,-0.491951,-0.577748,-3.01704,4.64583,-2.0818,2.89063
92.23,200,9.81,100,-0.574378,2.57336,-2.97053,1,0.1,-0.497712,-0.574378,-2.97053,4.65495,-2.05246,2.97725
92.24,200,9.81,100,-0.570631,2.54389,-2.92395,1,0.1,-0.503438,-0.570631,-2.92395,4.66197,-2.02225,3.06424
92.25,200,9.81,100,-0.566498,2.51489,-2.8773,1,0.1,-0.509123,-0.566498,-2.8773,4.66692,-1.99118,3.15153
92.26,200,9.81,100,-0.56197,2.48635,-2.83061,1,0.1,-0.514766,-0.56197,-2.83061,4.66987,-1.95922,3.23905
92.27,200,9.81,100,-0.557039,2.45827,-2.78391,1,0.1,-0.520362,-0.557039,-2.78391,4.67086,-1.92639,3.32673
92.28,200,9.81,100,-0.551697,2.43067,-2.7372,1,0.1,-0.525906,-0.551697,-2.7372,4.66996,-1.89269,3.41448
92.29,200,9.81,100,-0.545935,2.40353,-2.69051,1,0.1,-0.531394,-0.545935,-2.69051,4.66725,-1.85811,3.50223
92.3,200,9.81,100,-0.539746,2.37686,-2.64386,1,0.1,-0.536823,-0.539746,-2.64386,4.6628,-1.82264,3.5899
92.31,200,9.81,100,-0.533122,2.35065,-2.59726,1,0.1,-0.542188,-0.533122,-2.59726,4.65668,-1.78631,3.67741
92.32,200,9.81,100,-0.526058,2.32491,-2.55073,1,0.1,-0.547484,-0.526058,-2.55073,4.64899,-1.7491,3.76467
92.33,200,9.81,100,-0.518546,2.29964,-2.50429,1,0.1,-0.552707,-0.518546,-2.50429,4.63982,-1.71102,3.85159
92.34,200,9.81,100,-0.510582,2.27483,-2.45794,1,0.1,-0.557853,-0.510582,-2.45794,4.62927,-1.67207,3.9381
92.35,200,9.81,100,-0.502158,2.25048,-2.41171,1,0.1,-0.562917,-0.502158,-2.41171,4.61744,-1.63225,4.0241
92.36,200,9.81,100,-0.493272,2.22659,-2.3656,1,0.1,-0.567895,-0.493272,-2.3656,4.60444,-1.59159,4.10951
92.37,200,9.81,100,-0.483917,2.20317,-2.31962,1,0.1,-0.572781,-0.483917,-2.31962,4.59038,-1.55007,4.19424
92.38,200,9.81,100,-0.474091,2.1802,-2.27379,1,0.1,-0.577572,-0.474091,-2.27379,4.57539,-1.5077,4.27819
92.39,200,9.81,100,-0.46379,2.15769,-2.22812,1,0.1,-0.582262,-0.46379,-2.22812,4.55959,-1.46451,4.36128
92.4,200,9.81,100,-0.453012,2.13564,-2.1826,1,0.1,-0.586846,-0.453012,-2.1826,4.54311,-1.42048,4.44342
92.41,200,9.81,100,-0.441755,2.11404,-2.13726,1,0.1,-0.59132,-0.441755,-2.13726,4.52607,-1.37564,4.52452
92.42,200,9.81,100,-0.430017,2.09289,-2.09208,1,0.1,-0.59568,-0.430017,-2.09208,4.50863,-1.32999,4.60448
92.43,200,9.81,100,-0.417797,2.07219,-2.04709,1,0.1,-0.599919,-0.417797,-2.04709,4.49091,-1.28355,4.68322
92.44,200,9.81,100,-0.405097,2.05195,-2.00227,1,0.1,-0.604034,-0.405097,-2.00227,4.47307,-1.23633,4.76065
92.45,200,9.81,100,-0.391916,2.03215,-1.95762,1,0.1,-0.608019,-0.391916,-1.95762,4.45525,-1.18835,4.83667
92.46,200,9.81,100,-0.378255,2.01279,-1.91316,1,0.1,-0.611871,-0.378255,-1.91316,4.43761,-1.13961,4.9112
92.47,200,9.81,100,-0.364118,1.99388,-1.86887,1,0.1,-0.615583,-0.364118,-1.86887,4.42028,-1.09013,4.98414
92.48,200,9.81,100,-0.349507,1.97542,-1.82475,1,0.1,-0.619152,-0.349507,-1.82475,4.40343,-1.03993,5.05541
92.49,200,9.81,100,-0.334425,1.95739,-1.7808,1,0.1,-0.622572,-0.334425,-1.7808,4.38722,-0.989025,5.12492
92.5,200,9.81,100,-0.318877,1.9398,-1.73701,1,0.1,-0.625838,-0.318877,-1.73701,4.3718,-0.937436,5.19258
92.51,200,9.81,100,-0.302869,1.92265,-1.69336,1,0.1,-0.628948,-0.302869,-1.69336,4.35732,-0.88518,5.2583
92.52,200,9.81,100,-0.286406,1.90593,-1.64986,1,0.1,-0.631894,-0.286406,-1.64986,4.34394,-0.832277,5.32199
92.53,200,9.81,100,-0.269495,1.88965,-1.60648,1,0.1,-0.634674,-0.269495,-1.60648,4.33182,-0.778747,5.38356
92.54,200,9.81,100,-0.252144,1.8738,-1.56322,1,0.1,-0.637283,-0.252144,-1.56322,4.32111,-0.724613,5.44293
92.55,200,9.81,100,-0.234362,1.85839,-1.52005,1,0.1,-0.639716,-0.234362,-1.52005,4.31197,-0.669896,5.50001
92.56,200,9.81,100,-0.216157,1.8434,-1.47697,1,0.1,-0.641969,-0.216157,-1.47697,4.30454,-0.614621,5.55471
92.57,200,9.81,100,-0.19754,1.82885,-1.43396,1,0.1,-0.644037,-0.19754,-1.43396,4.29897,-0.55881,5.60695
92.58,200,9.81,100,-0.178522,1.81472,-1.39099,1,0.1,-0.645918,-0.178522,-1.39099,4.2954,-0.50249,5.65663
92.59,200,9.81,100,-0.159115,1.80103,-1.34804,1,0.1,-0.647607,-0.159115,-1.34804,4.29398,-0.445686,5.70368
92.6,200,9.81,100,-0.139332,1.78776,-1.3051,1,0.1,-0.649099,-0.139332,-1.3051,4.29483,-0.388426,5.748
92.61,200,9.81,100,-0.119187,1.77492,-1.26214,1,0.1,-0.650392,-0.119187,-1.26214,4.29809,-0.330736,5.78951
92.62,200,9.81,100,-0.0986944,1.76252,-1.21913,1,0.1,-0.651482,-0.0986944,-1.21913,4.30387,-0.272645,5.82812
92.63,200,9.81,100,-0.0778695,1.75054,-1.17605,1,0.1,-0.652365,-0.0778695,-1.17605,4.31229,-0.214183,5.86375
92.64,200,9.81,100,-0.056729,1.739,-1.13288,1,0.1,-0.653038,-0.056729,-1.13288,4.32346,-0.15538,5.89631
92.65,200,9.81,100,-0.0352902,1.72789,-1.08957,1,0.1,-0.653498,-0.0352902,-1.08957,4.33748,-0.0962677,5.92571
92.66,200,9.81,100,-0.0135717,1.71721,-1.04612,1,0.1,-0.653743,-0.0135717,-1.04612,4.35444,-0.0368771,5.95187
92.67,200,9.81,100,0.00840741,1.70696,-1.00248,1,0.1,-0.653769,0.00840741,-1.00248,4.37442,0.0227586,5.9747
92.68,200,9.81,100,0.0306269,1.69716,-0.958618,1,0.1,-0.653574,0.0306269,-0.958618,4.39749,0.0826055,5.99411
92.69,200,9.81,100,0.0530655,1.68779,-0.914515,1,0.1,-0.653156,0.0530655,-0.914515,4.42371,0.142629,6.01002
92.7,200,9.81,100,0.0757014,1.67887,-0.870134,1,0.1,-0.652512,0.0757014,-0.870134,4.45313,0.202794,6.02235
92.71,200,9.81,100,0.0985114,1.67039,-0.825442,1,0.1,-0.651641,0.0985114,-0.825442,4.48579,0.263064,6.031
92.72,200,9.81,100,0.121472,1.66236,-0.780407,1,0.1,-0.650541,0.121472,-0.780407,4.52171,0.323402,6.0359
92.73,200,9.81,100,0.144558,1.65478,-0.734997,1,0.1,-0.649211,0.144558,-0.734997,4.56091,0.383769,6.03697
92.74,200,9.81,100,0.167743,1.64766,-0.689178,1,0.1,-0.64765,0.167743,-0.689178,4.60338,0.444128,6.03411
92.75,200,9.81,100,0.191003,1.641,-0.642919,1,0.1,-0.645856,0.191003,-0.642919,4.64911,0.504438,6.02727
92.76,200,9.81,100,0.214308,1.63481,-0.596185,1,0.1,-0.64383,0.214308,-0.596185,4.69806,0.56466,6.01635
92.77,200,9.81,100,0.237631,1.62908,-0.548947,1,0.1,-0.64157,0.237631,-0.548947,4.7502,0.624751,6.00128
92.78,200,9.81,100,0.260944,1.62383,-0.501171,1,0.1,-0.639077,0.260944,-0.501171,4.80547,0.684671,5.982
92.79,200,9.81,100,0.284216,1.61906,-0.452827,1,0.1,-0.636351,0.284216,-0.452827,4.86378,0.744377,5.95844
92.8,200,9.81,100,0.307417,1.61477,-0.403886,1,0.1,-0.633393,0.307417,-0.403886,4.92506,0.803826,5.93053
92.81,200,9.81,100,0.330517,1.61098,-0.354317,1,0.1,-0.630203,0.330517,-0.354317,4.98919,0.862973,5.89823
92.82,200,9.81,100,0.353484,1.60769,-0.304093,1,0.1,-0.626783,0.353484,-0.304093,5.05606,0.921776,5.86147
92.83,200,9.81,100,0.376286,1.6049,-0.253187,1,0.1,-0.623134,0.376286,-0.253187,5.12552,0.980188,5.82022
92.84,200,9.81,100,0.398891,1.60263,-0.201574,1,0.1,-0.619258,0.398891,-0.201574,5.19743,1.03817,5.77444
92.85,200,9.81,100,0.421267,1.60087,-0.149231,1,0.1,-0.615157,0.421267,-0.149231,5.27163,1.09566,5.72409
92.86,200,9.81,100,0.44338,1.59965,-0.0961347,1,0.1,-0.610834,0.44338,-0.0961347,5.34792,1.15263,5.66915
92.87,200,9.81,100,0.465199,1.59895,-0.042266,1,0.1,-0.60629,0.465199,-0.042266,5.42611,1.20903,5.60963
92.88,200,9.81,100,0.486689,1.5988,0.0123933,1,0.1,-0.601531,0.486689,0.0123933,5.506,1.26481,5.5455
92.89,200,9.81,100,0.507819,1.5992,0.067859,1,0.1,-0.596558,0.507819,0.067859,5.58737,1.31992,5.47678
92.9,200,9.81,100,0.528555,1.60016,0.124145,1,0.1,-0.591376,0.528555,0.124145,5.66997,1.37433,5.40349
92.91,200,9.81,100,0.548866,1.60169,0.181262,1,0.1,-0.585988,0.548866,0.181262,5.75357,1.42798,5.32567
92.92,200,9.81,100,0.56872,1.60379,0.239219,1,0.1,-0.5804,0.56872,0.239219,5.8379,1.48083,5.24335
92.93,200,9.81,100,0.588086,1.60648,0.298022,1,0.1,-0.574615,0.588086,0.298022,5.92271,1.53283,5.15659
92.94,200,9.81,100,0.606933,1.60975,0.357674,1,0.1,-0.56864,0.606933,0.357674,6.00772,1.58395,5.06547
92.95,200,9.81,100,0.625232,1.61363,0.418176,1,0.1,-0.562478,0.625232,0.418176,6.09266,1.63413,4.97006
92.96,200,9.81,100,0.642955,1.61812,0.479526,1,0.1,-0.556137,0.642955,0.479526,6.17723,1.68333,4.87048
92.97,200,9.81,100,0.660074,1.62323,0.541719,1,0.1,-0.549621,0.660074,0.541719,6.26114,1.73152,4.76682
92.98,200,9.81,100,0.676563,1.62896,0.604746,1,0.1,-0.542938,0.676563,0.604746,6.34412,1.77866,4.65922
92.99,200,9.81,100,0.692399,1.63532,0.668597,1,0.1,-0.536092,0.692399,0.668597,6.42587,1.82469,4.54782
93,200,9.81,100,0.707557,1.64233,0.733258,1,0.1,-0.529092,0.707557,0.733258,6.50609,1.8696,4.43277
93.01,200,9.81,100,0.722017,1.64999,0.798713,1,0.1,-0.521943,0.722017,0.798713,6.5845,1.91334,4.31425
93.02,200,9.81,100,0.735759,1.65831,0.864942,1,0.1,-0.514654,0.735759,0.864942,6.66081,1.95587,4.19242
93.03,200,9.81,100,0.748765,1.66729,0.931922,1,0.1,-0.507231,0.748765,0.931922,6.73475,1.99718,4.0675
93.04,200,9.81,100,0.761021,1.67695,0.999628,1,0.1,-0.499681,0.761021,0.999628,6.80605,2.03721,3.93968
93.05,200,9.81,100,0.772512,1.68729,1.06803,1,0.1,-0.492013,0.772512,1.06803,6.87444,2.07596,3.80918
93.06,200,9.81,100,0.783226,1.69831,1.13711,1,0.1,-0.484233,0.783226,1.13711,6.93966,2.11339,3.67624
93.07,200,9.81,100,0.793156,1.71003,1.20682,1,0.1,-0.476351,0.793156,1.20682,7.00149,2.14948,3.54108
93.08,200,9.81,100,0.802294,1.72245,1.27712,1,0.1,-0.468373,0.802294,1.27712,7.0597,2.18421,3.40395
93.09,200,9.81,100,0.810634,1.73558,1.348,1,0.1,-0.460308,0.810634,1.348,7.11406,2.21755,3.2651
93.1,200,9.81,100,0.818175,1.74941,1.41939,1,0.1,-0.452163,0.818175,1.41939,7.16438,2.2495,3.1248
93.11,200,9.81,100,0.824917,1.76397,1.49127,1,0.1,-0.443947,0.824917,1.49127,7.21048,2.28004,2.98329
93.12,200,9.81,100,0.830862,1.77924,1.56359,1,0.1,-0.435667,0.830862,1.56359,7.25219,2.30916,2.84085
93.13,200,9.81,100,0.836013,1.79524,1.6363,1,0.1,-0.427332,0.836013,1.6363,7.28936,2.33686,2.69773
93.14,200,9.81,100,0.840379,1.81197,1.70936,1,0.1,-0.41895,0.840379,1.70936,7.32187,2.36312,2.55421
93.15,200,9.81,100,0.843966,1.82943,1.78272,1,0.1,-0.410527,0.843966,1.78272,7.3496,2.38794,2.41054
93.16,200,9.81,100,0.846787,1.84762,1.85634,1,0.1,-0.402073,0.846787,1.85634,7.37245,2.41133,2.26699
93.17,200,9.81,100,0.848852,1.86655,1.93015,1,0.1,-0.393594,0.848852,1.93015,7.39035,2.43328,2.12382
93.18,200,9.81,100,0.850178,1.88623,2.00413,1,0.1,-0.385098,0.850178,2.00413,7.40325,2.45381,1.98126
93.19,200,9.81,100,0.85078,1.90664,2.0782,1,0.1,-0.376593,0.85078,2.0782,7.41109,2.47291,1.83958
93.2,200,9.81,100,0.850676,1.92779,2.15233,1,0.1,-0.368085,0.850676,2.15233,7.41387,2.4906,1.69899
93.21,200,9.81,100,0.849885,1.94968,2.22646,1,0.1,-0.359582,0.849885,2.22646,7.41157,2.50689,1.55973
93.22,200,9.81,100,0.848429,1.97232,2.30055,1,0.1,-0.35109,0.848429,2.30055,7.4042,2.5218,1.42202
93.23,200,9.81,100,0.846328,1.9957,2.37453,1,0.1,-0.342615,0.846328,2.37453,7.3918,2.53534,1.28605
93.24,200,9.81,100,0.843606,2.01981,2.44836,1,0.1,-0.334165,0.843606,2.44836,7.3744,2.54753,1.15203
93.25,200,9.81,100,0.840286,2.04466,2.522,1,0.1,-0.325745,0.840286,2.522,7.35205,2.55839,1.02014
93.26,200,9.81,100,0.836394,2.07025,2.59539,1,0.1,-0.317361,0.836394,2.59539,7.32483,2.56794,0.890547
93.27,200,9.81,100,0.831955,2.09657,2.66848,1,0.1,-0.309019,0.831955,2.66848,7.29281,2.57621,0.763403
93.28,200,9.81,100,0.826995,2.12362,2.74123,1,0.1,-0.300724,0.826995,2.74123,7.25608,2.58322,0.638855
93.29,200,9.81,100,0.821539,2.15139,2.81359,1,0.1,-0.292481,0.821539,2.81359,7.21475,2.58899,0.517031
93.3,200,9.81,100,0.815615,2.17989,2.88551,1,0.1,-0.284295,0.815615,2.88551,7.16891,2.59357,0.398049
93.31,200,9.81,100,0.809249,2.2091,2.95695,1,0.1,-0.27617,0.809249,2.95695,7.1187,2.59696,0.28201
93.32,200,9.81,100,0.802468,2.23903,3.02787,1,0.1,-0.268111,0.802468,3.02787,7.06423,2.59922,0.169003
93.33,200,9.81,100,0.795299,2.26966,3.09822,1,0.1,-0.260122,0.795299,3.09822,7.00563,2.60035,0.0591056
93.34,200,9.81,100,0.787767,2.30099,3.16797,1,0.1,-0.252206,0.787767,3.16797,6.94302,2.60041,-0.0476205
93.35,200,9.81,100,0.779898,2.33301,3.23707,1,0.1,-0.244368,0.779898,3.23707,6.87656,2.59941,-0.151124
93.36,200,9.81,100,0.771719,2.36573,3.30549,1,0.1,-0.23661,0.771719,3.30549,6.80638,2.5974,-0.251366
93.37,200,9.81,100,0.763255,2.39912,3.37318,1,0.1,-0.228934,0.763255,3.37318,6.73262,2.5944,-0.348319
93.38,200,9.81,100,0.754529,2.43319,3.44013,1,0.1,-0.221345,0.754529,3.44013,6.65541,2.59044,-0.441967
93.39,200,9.81,100,0.745567,2.46792,3.50628,1,0.1,-0.213845,0.745567,3.50628,6.57492,2.58557,-0.532304
93.4,200,9.81,100,0.736391,2.50331,3.57161,1,0.1,-0.206435,0.736391,3.57161,6.49127,2.57981,-0.619333
93.41,200,9.81,100,0.727024,2.53935,3.6361,1,0.1,-0.199118,0.727024,3.6361,6.4046,2.57319,-0.703068
93.42,200,9.81,100,0.717487,2.57603,3.6997,1,0.1,-0.191895,0.717487,3.6997,6.31507,2.56576,-0.78353
93.43,200,9.81,100,0.707803,2.61334,3.76239,1,0.1,-0.184768,0.707803,3.76239,6.22281,2.55753,-0.860748
93.44,200,9.81,100,0.69799,2.65127,3.82414,1,0.1,-0.177739,0.69799,3.82414,6.12794,2.54855,-0.934758
93.45,200,9.81,100,0.688068,2.68982,3.88494,1,0.1,-0.170809,0.688068,3.88494,6.03061,2.53885,-1.0056
93.46,200,9.81,100,0.678056,2.72897,3.94475,1,0.1,-0.163978,0.678056,3.94475,5.93095,2.52845,-1.07333
93.47,200,9.81,100,0.667971,2.76871,4.00355,1,0.1,-0.157248,0.667971,4.00355,5.82908,2.51739,-1.138
93.48,200,9.81,100,0.65783,2.80904,4.06132,1,0.1,-0.150619,0.65783,4.06132,5.72512,2.5057,-1.19967
93.49,200,9.81,100,0.647649,2.84994,4.11805,1,0.1,-0.144091,0.647649,4.11805,5.6192,2.49341,-1.2584
93.5,200,9.81,100,0.637443,2.89139,4.1737,1,0.1,-0.137666,0.637443,4.1737,5.51143,2.48054,-1.31425
93.51,200,9.81,100,0.627225,2.93341,4.22827,1,0.1,-0.131343,0.627225,4.22827,5.40191,2.46713,-1.36731
93.52,200,9.81,100,0.61701,2.97596,4.28173,1,0.1,-0.125121,0.61701,4.28173,5.29077,2.45321,-1.41763
93.53,200,9.81,100,0.606809,3.01904,4.33408,1,0.1,-0.119002,0.606809,4.33408,5.17809,2.43879,-1.4653
93.54,200,9.81,100,0.596635,3.06263,4.38529,1,0.1,-0.112985,0.596635,4.38529,5.06398,2.42391,-1.51039
93.55,200,9.81,100,0.586497,3.10674,4.43535,1,0.1,-0.10707,0.586497,4.43535,4.94854,2.40859,-1.55297
93.56,200,9.81,100,0.576406,3.15134,4.48426,1,0.1,-0.101255,0.576406,4.48426,4.83185,2.39286,-1.59314
93.57,200,9.81,100,0.566372,3.19642,4.53199,1,0.1,-0.0955413,0.566372,4.53199,4.714,2.37673,-1.63096
93.58,200,9.81,100,0.556403,3.24197,4.57853,1,0.1,-0.0899275,0.556403,4.57853,4.59508,2.36025,-1.66651
93.59,200,9.81,100,0.546506,3.28799,4.62389,1,0.1,-0.084413,0.546506,4.62389,4.47516,2.34341,-1.69987
93.6,200,9.81,100,0.53669,3.33445,4.66803,1,0.1,-0.0789971,0.53669,4.66803,4.35432,2.32625,-1.73113
93.61,200,9.81,100,0.526961,3.38134,4.71097,1,0.1,-0.0736789,0.526961,4.71097,4.23263,2.3088,-1.76036
93.62,200,9.81,100,0.517324,3.42866,4.75268,1,0.1,-0.0684575,0.517324,4.75268,4.11016,2.29105,-1.78763
93.63,200,9.81,100,0.507786,3.47639,4.79317,1,0.1,-0.0633321,0.507786,4.79317,3.98698,2.27305,-1.81303
93.64,200,9.81,100,0.498351,3.52452,4.83242,1,0.1,-0.0583015,0.498351,4.83242,3.86314,2.2548,-1.83663
93.65,200,9.81,100,0.489024,3.57304,4.87043,1,0.1,-0.0533647,0.489024,4.87043,3.7387,2.23632,-1.8585
93.66,200,9.81,100,0.479808,3.62193,4.90719,1,0.1,-0.0485206,0.479808,4.90719,3.61373,2.21764,-1.87871
93.67,200,9.81,100,0.470707,3.67118,4.9427,1,0.1,-0.0437681,0.470707,4.9427,3.48828,2.19875,-1.89734
93.68,200,9.81,100,0.461724,3.72078,4.97696,1,0.1,-0.0391061,0.461724,4.97696,3.36239,2.17969,-1.91445
93.69,200,9.81,100,0.452861,3.77071,5.00995,1,0.1,-0.0345333,0.452861,5.00995,3.23611,2.16047,-1.93011
93.7,200,9.81,100,0.444121,3.82097,5.04168,1,0.1,-0.0300484,0.444121,5.04168,3.10949,2.1411,-1.94439
93.71,200,9.81,100,0.435506,3.87154,5.07214,1,0.1,-0.0256504,0.435506,5.07214,2.98258,2.12159,-1.95735
93.72,200,9.81,100,0.427017,3.92241,5.10133,1,0.1,-0.0213379,0.427017,5.10133,2.85542,2.10195,-1.96905
93.73,200,9.81,100,0.418655,3.97356,5.12925,1,0.1,-0.0171096,0.418655,5.12925,2.72804,2.08221,-1.97955
93.74,200,9.81,100,0.410422,4.02499,5.15589,1,0.1,-0.0129643,0.410422,5.15589,2.60048,2.06237,-1.98891
93.75,200,9.81,100,0.402317,4.07668,5.18126,1,0.1,-0.00890076,0.402317,5.18126,2.47278,2.04243,-1.99719
93.76,200,9.81,100,0.394342,4.12861,5.20535,1,0.1,-0.00491757,0.394342,5.20535,2.34498,2.02243,-2.00444
93.77,200,9.81,100,0.386496,4.18078,5.22816,1,0.1,-0.00101348,0.386496,5.22816,2.21711,2.00235,-2.01072
93.78,200,9.81,100,0.378779,4.23317,5.24969,1,0.1,0.00281278,0.378779,5.24969,2.08919,1.98221,-2.01606
93.79,200,9.81,100,0.371191,4.28577,5.26994,1,0.1,0.00656253,0.371191,5.26994,1.96127,1.96203,-2.02053
